utc	epoch	pid	etime_s	rss_gib	arena_class_gib	arena_class_maps	threads
2026-09-15 13:24:52	295	3254264	10574	5.21	3.98	324	168
2026-09-15 13:36:23	296	3253771	11278	5.04	3.87	326	168
2026-09-15 13:36:23	296	3253884	11274	5.24	3.95	329	168
2026-09-15 13:36:23	296	3254084	11269	5.41	4.20	330	168
2026-09-15 13:36:23	296	3254264	11264	5.16	3.93	324	168
2026-09-15 13:48:24	297	3253771	11999	5.18	3.89	326	168
2026-09-15 13:48:24	297	3253884	11995	5.28	3.99	328	168
2026-09-15 13:48:24	297	3254084	11990	5.48	4.16	331	168
2026-09-15 13:48:24	297	3254264	11985	5.17	3.95	323	168
2026-09-15 13:59:55	298	3253771	12690	5.16	3.89	325	168
2026-09-15 13:59:55	298	3253884	12686	5.31	3.99	328	168
2026-09-15 13:59:55	298	3254084	12681	5.56	4.21	331	168
2026-09-15 13:59:55	298	3254264	12676	5.25	4.01	323	168
2026-09-15 14:11:25	299	3253771	13381	5.16	3.87	325	168
2026-09-15 14:11:26	299	3253884	13377	5.28	4.04	327	168
2026-09-15 14:11:26	299	3254084	13372	5.59	4.26	330	168
2026-09-15 14:11:26	299	3254264	13367	5.24	4.12	324	168
2026-09-15 14:23:26	300	3253771	14102	5.20	3.90	324	168
2026-09-15 14:23:26	300	3253884	14097	5.32	4.00	328	168
2026-09-15 14:23:27	300	3254084	14093	5.60	4.27	331	168
2026-09-15 14:23:27	300	3254264	14088	5.41	4.14	324	168
2026-09-15 14:34:57	301	3253771	14793	5.24	3.95	324	168
2026-09-15 14:34:57	301	3253884	14788	5.37	4.05	331	168
2026-09-15 14:34:57	301	3254084	14783	5.68	4.35	332	168
2026-09-15 14:34:58	301	3254264	14779	5.42	4.16	326	168
2026-09-15 14:46:58	302	3253771	15514	5.30	3.99	323	168
2026-09-15 14:46:58	302	3253884	15509	5.30	3.98	326	168
