270	76.650	93.100
271	76.590	93.110
272	76.670	93.140
273	76.760	93.150
274	76.760	93.160
275	76.700	93.180
276	76.730	93.150
277	76.700	93.100
278	76.730	93.060
279	76.720	93.170
280	76.670	93.130
281	76.660	93.180
282	76.750	93.100
283	76.800	93.150
284	76.790	93.070
285	76.740	93.090
286	76.760	93.120
287	76.770	93.180
288	76.770	93.180
289	76.760	93.150
290	76.760	93.190
291	76.780	93.180
292	76.770	93.150
293	76.730	93.170
294	76.820	93.190
295	76.860	93.190
296	76.810	93.280
297	76.820	93.250
298	76.800	93.240
299	76.880	93.250
300	76.920	93.250
301	76.890	93.250
302	76.940	93.280
303	76.860	93.280
304	76.850	93.260
305	76.830	93.240
306	76.860	93.240
307	76.870	93.230
308	76.850	93.220
309	76.830	93.230
310	76.840	93.250
311	76.870	93.240
312	76.810	93.290
313	76.900	93.240
314	76.930	93.240
315	76.970	93.310
316	76.980	93.280
317	76.940	93.310
318	76.930	93.340
319	76.930	93.320
320	76.950	93.300
321	76.940	93.270
322	76.890	93.240
323	76.930	93.250
324	77.000	93.220
325	76.980	93.240
326	77.010	93.280
327	77.070	93.290
328	77.170	93.300
329	77.170	93.280
330	77.180	93.280
331	77.110	93.250
332	77.100	93.270
333	77.120	93.280
334	77.110	93.310
335	77.110	93.300
336	77.130	93.300
337	77.140	93.330
338	77.190	93.290
339	77.190	93.300
340	77.190	93.260
341	77.200	93.270
342	77.200	93.290
343	77.150	93.350
344	77.110	93.320
345	77.170	93.350
346	77.170	93.300
347	77.210	93.300
348	77.210	93.300
349	77.220	93.270
350	77.180	93.310
