ts,card,edge_C,junction_C,mem_C,sclk_MHz,power_W,use_pct
2026-07-02 23:45:51,card0,68.0,85.0,86.0,2836,326.0,100
2026-07-02 23:45:51,card1,60.0,80.0,76.0,2719,312.0,100
2026-07-02 23:46:21,card0,68.0,85.0,86.0,2838,328.0,100
2026-07-02 23:46:21,card1,60.0,80.0,76.0,2806,306.0,100
2026-07-02 23:46:51,card0,69.0,85.0,86.0,3085,168.0,100
2026-07-02 23:46:51,card1,60.0,81.0,76.0,2768,315.0,100
2026-07-02 23:47:21,card0,69.0,85.0,86.0,3086,171.0,100
2026-07-02 23:47:21,card1,61.0,81.0,76.0,3063,160.0,100
2026-07-02 23:47:51,card0,69.0,85.0,86.0,2967,296.0,100
2026-07-02 23:47:51,card1,60.0,81.0,76.0,2927,339.0,100
2026-07-02 23:48:22,card0,69.0,85.0,86.0,3086,170.0,100
2026-07-02 23:48:22,card1,60.0,80.0,76.0,3062,159.0,100
2026-07-02 23:48:52,card0,69.0,85.0,86.0,3004,205.0,100
2026-07-02 23:48:52,card1,60.0,80.0,76.0,3055,192.0,100
2026-07-02 23:49:22,card0,69.0,85.0,86.0,2797,307.0,100
2026-07-02 23:49:22,card1,60.0,80.0,76.0,2808,307.0,100
2026-07-02 23:49:52,card0,68.0,85.0,86.0,3087,172.0,100
2026-07-02 23:49:52,card1,59.0,79.0,76.0,3063,160.0,100
2026-07-02 23:50:22,card0,68.0,85.0,86.0,2786,349.0,100
2026-07-02 23:50:22,card1,59.0,80.0,76.0,2857,313.0,100
2026-07-02 23:50:52,card0,69.0,85.0,86.0,2953,273.0,100
2026-07-02 23:50:52,card1,60.0,80.0,76.0,2873,344.0,100
2026-07-02 23:51:22,card0,68.0,85.0,86.0,3087,170.0,100
2026-07-02 23:51:22,card1,59.0,80.0,76.0,3067,159.0,100
2026-07-02 23:51:52,card0,68.0,85.0,86.0,2956,322.0,100
2026-07-02 23:51:52,card1,60.0,80.0,76.0,2909,329.0,100
2026-07-02 23:52:22,card0,68.0,85.0,86.0,2945,331.0,100
2026-07-02 23:52:22,card1,60.0,80.0,76.0,2879,316.0,100
2026-07-02 23:52:53,card0,69.0,85.0,86.0,2834,328.0,100
2026-07-02 23:52:53,card1,60.0,80.0,76.0,2831,290.0,100
2026-07-02 23:53:23,card0,69.0,85.0,86.0,3086,171.0,100
2026-07-02 23:53:23,card1,60.0,81.0,76.0,3071,159.0,100
2026-07-02 23:53:53,card0,68.0,85.0,86.0,2980,340.0,100
2026-07-02 23:53:53,card1,60.0,80.0,76.0,2869,290.0,100
2026-07-02 23:54:23,card0,68.0,85.0,86.0,2863,301.0,100
2026-07-02 23:54:23,card1,60.0,80.0,76.0,2815,304.0,100
2026-07-02 23:54:53,card0,69.0,85.0,86.0,2858,330.0,100
2026-07-02 23:54:53,card1,60.0,80.0,76.0,2689,304.0,100
2026-07-02 23:55:23,card0,68.0,85.0,86.0,3008,299.0,100
2026-07-02 23:55:23,card1,60.0,80.0,76.0,3061,164.0,100
2026-07-02 23:55:53,card0,69.0,85.0,86.0,2916,319.0,100
2026-07-02 23:55:53,card1,60.0,80.0,76.0,2836,309.0,100
2026-07-02 23:56:23,card0,69.0,85.0,86.0,2828,311.0,100
2026-07-02 23:56:23,card1,59.0,80.0,76.0,2718,307.0,100
2026-07-02 23:56:54,card0,68.0,85.0,86.0,3083,174.0,100
2026-07-02 23:56:54,card1,60.0,80.0,76.0,3065,164.0,100
2026-07-02 23:57:24,card0,68.0,85.0,86.0,3084,175.0,100
2026-07-02 23:57:24,card1,60.0,80.0,76.0,3067,164.0,100
2026-07-02 23:57:54,card0,68.0,85.0,86.0,2906,304.0,100
2026-07-02 23:57:54,card1,60.0,80.0,76.0,2857,320.0,100
2026-07-02 23:58:24,card0,68.0,85.0,86.0,2794,268.0,100
2026-07-02 23:58:24,card1,60.0,80.0,76.0,2865,317.0,100
2026-07-02 23:58:54,card0,68.0,85.0,86.0,2961,177.0,100
2026-07-02 23:58:54,card1,60.0,80.0,76.0,3060,200.0,100
2026-07-02 23:59:24,card0,68.0,85.0,86.0,3090,170.0,100
2026-07-02 23:59:24,card1,60.0,80.0,76.0,3061,159.0,100
2026-07-02 23:59:54,card0,68.0,85.0,86.0,2986,348.0,100
2026-07-02 23:59:54,card1,60.0,80.0,76.0,3065,165.0,100
2026-07-03 00:00:24,card0,68.0,85.0,86.0,2809,328.0,100
2026-07-03 00:00:24,card1,60.0,80.0,76.0,2704,293.0,100
2026-07-03 00:00:54,card0,68.0,85.0,86.0,3064,179.0,100
2026-07-03 00:00:54,card1,60.0,80.0,76.0,3067,178.0,100
2026-07-03 00:01:24,card0,69.0,85.0,86.0,3083,172.0,100
2026-07-03 00:01:24,card1,60.0,80.0,76.0,3064,181.0,100
2026-07-03 00:01:55,card0,68.0,85.0,86.0,2814,236.0,100
2026-07-03 00:01:55,card1,60.0,80.0,76.0,2866,297.0,100
2026-07-03 00:02:25,card0,69.0,85.0,86.0,3085,197.0,100
2026-07-03 00:02:25,card1,60.0,80.0,76.0,3065,187.0,100
2026-07-03 00:02:55,card0,69.0,85.0,86.0,2836,346.0,100
2026-07-03 00:02:55,card1,60.0,80.0,76.0,2853,308.0,100
2026-07-03 00:03:25,card0,69.0,85.0,86.0,3086,168.0,100
2026-07-03 00:03:25,card1,60.0,80.0,76.0,2768,322.0,100
2026-07-03 00:03:55,card0,69.0,85.0,86.0,2971,413.0,100
2026-07-03 00:03:55,card1,60.0,80.0,76.0,2940,357.0,100
2026-07-03 00:04:25,card0,69.0,85.0,86.0,3084,170.0,100
2026-07-03 00:04:25,card1,60.0,80.0,76.0,3064,159.0,100
2026-07-03 00:04:55,card0,68.0,85.0,86.0,2935,351.0,100
2026-07-03 00:04:55,card1,60.0,80.0,76.0,2834,329.0,100
2026-07-03 00:05:25,card0,68.0,85.0,86.0,3032,283.0,100
2026-07-03 00:05:25,card1,60.0,80.0,76.0,2768,264.0,100
2026-07-03 00:05:55,card0,69.0,85.0,86.0,2925,343.0,100
2026-07-03 00:05:55,card1,60.0,80.0,76.0,3061,170.0,100
2026-07-03 00:06:26,card0,68.0,85.0,86.0,2933,325.0,100
2026-07-03 00:06:26,card1,60.0,80.0,76.0,2895,312.0,100
2026-07-03 00:06:56,card0,69.0,85.0,86.0,3085,170.0,100
2026-07-03 00:06:56,card1,60.0,80.0,76.0,3061,159.0,100
2026-07-03 00:07:26,card0,69.0,85.0,87.0,2959,373.0,100
2026-07-03 00:07:26,card1,60.0,80.0,76.0,2900,289.0,100
2026-07-03 00:07:56,card0,69.0,86.0,87.0,2787,338.0,100
2026-07-03 00:07:56,card1,60.0,80.0,76.0,2731,276.0,100
2026-07-03 00:08:26,card0,68.0,85.0,86.0,3033,317.0,100
2026-07-03 00:08:26,card1,60.0,80.0,76.0,2735,308.0,100
2026-07-03 00:08:56,card0,68.0,85.0,86.0,2914,315.0,100
2026-07-03 00:08:56,card1,59.0,80.0,76.0,3058,167.0,100
2026-07-03 00:09:26,card0,69.0,85.0,86.0,2972,309.0,100
2026-07-03 00:09:26,card1,60.0,80.0,76.0,2846,319.0,100
2026-07-03 00:09:56,card0,69.0,86.0,87.0,3087,169.0,100
2026-07-03 00:09:56,card1,60.0,81.0,76.0,2953,294.0,100
2026-07-03 00:10:26,card0,68.0,85.0,86.0,2925,292.0,100
2026-07-03 00:10:26,card1,60.0,80.0,76.0,2884,314.0,100
2026-07-03 00:10:57,card0,68.0,85.0,86.0,3087,170.0,100
2026-07-03 00:10:57,card1,60.0,80.0,76.0,3061,159.0,100
2026-07-03 00:11:27,card0,69.0,85.0,86.0,2938,297.0,100
2026-07-03 00:11:27,card1,60.0,80.0,76.0,2824,289.0,100
2026-07-03 00:11:57,card0,68.0,85.0,86.0,2825,342.0,100
2026-07-03 00:11:57,card1,60.0,80.0,76.0,2830,325.0,100
2026-07-03 00:12:27,card0,68.0,84.0,86.0,2945,345.0,100
2026-07-03 00:12:27,card1,59.0,79.0,76.0,2918,368.0,100
2026-07-03 00:12:57,card0,68.0,84.0,86.0,3083,169.0,100
2026-07-03 00:12:57,card1,59.0,79.0,76.0,3062,158.0,100
2026-07-03 00:13:27,card0,69.0,85.0,86.0,2924,275.0,100
2026-07-03 00:13:27,card1,60.0,80.0,76.0,2917,283.0,100
2026-07-03 00:13:57,card0,69.0,85.0,86.0,2870,322.0,100
2026-07-03 00:13:57,card1,60.0,80.0,76.0,2806,301.0,100
2026-07-03 00:14:27,card0,69.0,85.0,86.0,2971,323.0,100
2026-07-03 00:14:27,card1,60.0,80.0,76.0,2891,320.0,100
2026-07-03 00:14:57,card0,69.0,86.0,87.0,2890,265.0,100
2026-07-03 00:14:57,card1,61.0,81.0,76.0,3064,169.0,100
2026-07-03 00:15:28,card0,69.0,85.0,87.0,3084,190.0,100
2026-07-03 00:15:28,card1,60.0,80.0,76.0,3069,178.0,100
2026-07-03 00:15:58,card0,69.0,85.0,87.0,2968,320.0,100
2026-07-03 00:15:58,card1,60.0,80.0,76.0,2890,312.0,100
2026-07-03 00:16:28,card0,69.0,85.0,86.0,2849,306.0,100
2026-07-03 00:16:28,card1,60.0,80.0,76.0,2864,303.0,100
2026-07-03 00:16:58,card0,69.0,85.0,86.0,2763,254.0,100
2026-07-03 00:16:58,card1,60.0,80.0,76.0,2851,291.0,100
2026-07-03 00:17:28,card0,69.0,85.0,86.0,3000,346.0,100
2026-07-03 00:17:28,card1,60.0,80.0,76.0,3072,163.0,100
2026-07-03 00:17:58,card0,69.0,85.0,86.0,2835,327.0,100
2026-07-03 00:17:58,card1,60.0,80.0,76.0,2731,311.0,100
2026-07-03 00:18:28,card0,68.0,85.0,86.0,2884,324.0,100
2026-07-03 00:18:28,card1,59.0,80.0,76.0,3062,166.0,100
2026-07-03 00:18:58,card0,68.0,85.0,86.0,2945,340.0,100
2026-07-03 00:18:58,card1,59.0,80.0,76.0,3062,168.0,100
2026-07-03 00:19:28,card0,68.0,85.0,86.0,2891,389.0,100
2026-07-03 00:19:28,card1,59.0,80.0,76.0,2767,265.0,100
2026-07-03 00:19:59,card0,69.0,85.0,86.0,2903,314.0,100
2026-07-03 00:19:59,card1,60.0,80.0,76.0,2813,280.0,100
2026-07-03 00:20:29,card0,68.0,85.0,86.0,2972,313.0,100
2026-07-03 00:20:29,card1,60.0,80.0,76.0,3045,170.0,100
2026-07-03 00:20:59,card0,69.0,85.0,86.0,3086,389.0,100
2026-07-03 00:20:59,card1,60.0,80.0,76.0,2826,338.0,100
2026-07-03 00:21:29,card0,69.0,85.0,86.0,2946,351.0,100
2026-07-03 00:21:29,card1,60.0,80.0,76.0,2899,327.0,100
2026-07-03 00:21:59,card0,69.0,85.0,86.0,3081,169.0,100
2026-07-03 00:21:59,card1,60.0,80.0,76.0,3064,159.0,100
2026-07-03 00:22:29,card0,68.0,85.0,86.0,3085,169.0,100
2026-07-03 00:22:29,card1,60.0,80.0,76.0,3060,159.0,100
2026-07-03 00:22:59,card0,68.0,85.0,86.0,2959,385.0,100
2026-07-03 00:22:59,card1,60.0,80.0,76.0,2853,310.0,100
2026-07-03 00:23:29,card0,68.0,85.0,86.0,2785,330.0,100
2026-07-03 00:23:29,card1,60.0,80.0,76.0,2848,290.0,100
2026-07-03 00:23:59,card0,68.0,85.0,86.0,2821,289.0,100
2026-07-03 00:23:59,card1,59.0,79.0,76.0,2828,276.0,100
2026-07-03 00:24:30,card0,68.0,85.0,86.0,3085,170.0,100
2026-07-03 00:24:30,card1,59.0,79.0,76.0,3062,158.0,100
2026-07-03 00:25:00,card0,69.0,85.0,86.0,3090,169.0,100
2026-07-03 00:25:00,card1,59.0,80.0,76.0,2813,290.0,100
2026-07-03 00:25:30,card0,69.0,85.0,86.0,2978,300.0,100
2026-07-03 00:25:30,card1,60.0,80.0,76.0,3062,167.0,100
2026-07-03 00:26:00,card0,68.0,84.0,86.0,2934,319.0,100
2026-07-03 00:26:00,card1,60.0,80.0,76.0,2909,307.0,100
2026-07-03 00:26:30,card0,68.0,85.0,86.0,2812,347.0,100
2026-07-03 00:26:30,card1,60.0,80.0,76.0,2850,314.0,100
2026-07-03 00:27:00,card0,69.0,85.0,86.0,3085,185.0,100
2026-07-03 00:27:00,card1,60.0,80.0,76.0,3063,168.0,100
2026-07-03 00:27:30,card0,69.0,85.0,86.0,3085,168.0,100
2026-07-03 00:27:30,card1,60.0,80.0,76.0,2865,342.0,100
2026-07-03 00:28:00,card0,69.0,85.0,86.0,2835,362.0,100
2026-07-03 00:28:00,card1,60.0,80.0,76.0,2862,321.0,100
2026-07-03 00:28:30,card0,69.0,85.0,87.0,3086,177.0,100
2026-07-03 00:28:30,card1,60.0,80.0,76.0,3061,167.0,100
2026-07-03 00:29:01,card0,69.0,85.0,86.0,2978,311.0,100
2026-07-03 00:29:01,card1,60.0,80.0,76.0,2941,340.0,100
2026-07-03 00:29:31,card0,69.0,85.0,87.0,2905,284.0,100
2026-07-03 00:29:31,card1,60.0,80.0,76.0,2909,337.0,100
2026-07-03 00:30:01,card0,69.0,85.0,86.0,2969,325.0,100
2026-07-03 00:30:01,card1,60.0,80.0,76.0,2944,329.0,100
2026-07-03 00:30:31,card0,68.0,85.0,86.0,3087,262.0,100
2026-07-03 00:30:31,card1,60.0,80.0,76.0,2735,302.0,100
2026-07-03 00:31:01,card0,68.0,85.0,86.0,3077,171.0,100
2026-07-03 00:31:01,card1,60.0,80.0,76.0,3060,177.0,100
2026-07-03 00:31:31,card0,69.0,85.0,86.0,3085,168.0,100
2026-07-03 00:31:31,card1,60.0,80.0,76.0,3062,159.0,100
2026-07-03 00:32:01,card0,69.0,85.0,86.0,2847,307.0,100
2026-07-03 00:32:01,card1,60.0,80.0,76.0,2728,283.0,100
2026-07-03 00:32:31,card0,68.0,85.0,86.0,3084,169.0,100
2026-07-03 00:32:31,card1,60.0,80.0,76.0,3067,158.0,100
2026-07-03 00:33:01,card0,68.0,85.0,86.0,2930,304.0,100
2026-07-03 00:33:01,card1,60.0,80.0,76.0,3066,167.0,100
2026-07-03 00:33:32,card0,69.0,85.0,86.0,2768,328.0,100
2026-07-03 00:33:32,card1,60.0,80.0,76.0,2708,297.0,100
2026-07-03 00:34:02,card0,69.0,85.0,86.0,3088,176.0,100
2026-07-03 00:34:02,card1,60.0,80.0,76.0,3063,165.0,100
2026-07-03 00:34:32,card0,69.0,85.0,86.0,3086,174.0,100
2026-07-03 00:34:32,card1,60.0,80.0,76.0,3066,162.0,100
2026-07-03 00:35:02,card0,68.0,85.0,86.0,2950,325.0,100
2026-07-03 00:35:02,card1,60.0,80.0,76.0,2874,328.0,100
2026-07-03 00:35:32,card0,68.0,84.0,86.0,3086,168.0,100
2026-07-03 00:35:32,card1,60.0,80.0,76.0,2861,383.0,100
2026-07-03 00:36:02,card0,68.0,85.0,86.0,2967,385.0,100
2026-07-03 00:36:02,card1,60.0,80.0,76.0,2841,359.0,100
2026-07-03 00:36:32,card0,68.0,84.0,86.0,2831,357.0,100
2026-07-03 00:36:32,card1,60.0,79.0,76.0,3062,182.0,100
2026-07-03 00:37:02,card0,68.0,85.0,86.0,2918,313.0,100
2026-07-03 00:37:02,card1,60.0,80.0,76.0,2808,283.0,100
2026-07-03 00:37:32,card0,69.0,86.0,86.0,3087,171.0,100
2026-07-03 00:37:32,card1,60.0,80.0,76.0,3062,159.0,100
2026-07-03 00:38:03,card0,69.0,85.0,87.0,2802,338.0,100
2026-07-03 00:38:03,card1,60.0,80.0,76.0,2710,266.0,100
2026-07-03 00:38:33,card0,69.0,85.0,86.0,2953,373.0,100
2026-07-03 00:38:33,card1,60.0,80.0,76.0,2902,301.0,100
2026-07-03 00:39:03,card0,68.0,85.0,86.0,3084,169.0,100
2026-07-03 00:39:03,card1,60.0,80.0,76.0,3067,159.0,100
2026-07-03 00:39:33,card0,68.0,85.0,86.0,2937,312.0,100
2026-07-03 00:39:33,card1,60.0,80.0,76.0,2877,339.0,100
2026-07-03 00:40:03,card0,68.0,85.0,86.0,3085,169.0,100
2026-07-03 00:40:03,card1,60.0,80.0,76.0,2731,300.0,100
2026-07-03 00:40:33,card0,69.0,85.0,86.0,3085,173.0,100
2026-07-03 00:40:33,card1,60.0,80.0,76.0,3061,161.0,100
2026-07-03 00:41:03,card0,69.0,85.0,86.0,2823,327.0,100
2026-07-03 00:41:03,card1,61.0,80.0,76.0,2876,341.0,100
2026-07-03 00:41:33,card0,69.0,85.0,86.0,2982,315.0,100
2026-07-03 00:41:33,card1,61.0,81.0,76.0,2917,348.0,100
2026-07-03 00:42:03,card0,69.0,85.0,87.0,3085,169.0,100
2026-07-03 00:42:03,card1,60.0,80.0,76.0,3040,206.0,100
2026-07-03 00:42:34,card0,69.0,85.0,86.0,2960,314.0,100
2026-07-03 00:42:34,card1,60.0,80.0,76.0,2921,348.0,100
2026-07-03 00:43:04,card0,68.0,85.0,86.0,2981,345.0,100
2026-07-03 00:43:04,card1,60.0,80.0,76.0,2837,290.0,100
2026-07-03 00:43:34,card0,68.0,84.0,86.0,2821,272.0,100
2026-07-03 00:43:34,card1,59.0,79.0,76.0,2903,336.0,100
2026-07-03 00:44:04,card0,68.0,84.0,86.0,2932,428.0,100
2026-07-03 00:44:04,card1,59.0,79.0,76.0,2921,323.0,100
2026-07-03 00:44:34,card0,68.0,85.0,86.0,2920,321.0,100
2026-07-03 00:44:34,card1,60.0,80.0,76.0,2866,356.0,100
2026-07-03 00:45:04,card0,68.0,85.0,86.0,3085,169.0,100
2026-07-03 00:45:04,card1,60.0,80.0,76.0,2719,309.0,100
2026-07-03 00:45:34,card0,69.0,85.0,86.0,2936,287.0,100
2026-07-03 00:45:34,card1,60.0,80.0,76.0,2843,335.0,100
2026-07-03 00:46:04,card0,68.0,85.0,86.0,3085,169.0,100
2026-07-03 00:46:04,card1,60.0,80.0,76.0,3067,158.0,100
2026-07-03 00:46:34,card0,69.0,85.0,86.0,2830,311.0,100
2026-07-03 00:46:34,card1,60.0,80.0,76.0,2809,297.0,100
2026-07-03 00:47:05,card0,69.0,85.0,86.0,3085,177.0,100
2026-07-03 00:47:05,card1,60.0,80.0,76.0,3067,164.0,100
2026-07-03 00:47:35,card0,69.0,85.0,86.0,2897,284.0,100
2026-07-03 00:47:35,card1,60.0,80.0,76.0,2869,271.0,100
2026-07-03 00:48:05,card0,69.0,85.0,86.0,3080,174.0,100
2026-07-03 00:48:05,card1,61.0,80.0,76.0,3062,161.0,100
2026-07-03 00:48:35,card0,69.0,85.0,86.0,2913,347.0,100
2026-07-03 00:48:35,card1,60.0,80.0,76.0,2884,314.0,100
2026-07-03 00:49:05,card0,69.0,85.0,86.0,2950,338.0,100
2026-07-03 00:49:05,card1,60.0,80.0,76.0,3065,168.0,100
2026-07-03 00:49:35,card0,68.0,85.0,86.0,2069,181.0,100
2026-07-03 00:49:35,card1,60.0,80.0,76.0,3061,188.0,100
2026-07-03 00:50:05,card0,68.0,84.0,86.0,3024,186.0,100
2026-07-03 00:50:05,card1,60.0,79.0,76.0,3067,172.0,100
2026-07-03 00:50:35,card0,68.0,84.0,86.0,3086,188.0,100
2026-07-03 00:50:35,card1,60.0,79.0,76.0,3065,177.0,100
2026-07-03 00:51:05,card0,68.0,85.0,86.0,2938,303.0,100
2026-07-03 00:51:05,card1,60.0,80.0,76.0,2834,316.0,100
2026-07-03 00:51:35,card0,68.0,84.0,86.0,0,22.0,0
2026-07-03 00:51:35,card1,60.0,78.0,76.0,3072,114.0,100
2026-07-03 00:52:06,card0,58.0,67.0,76.0,3127,117.0,100
2026-07-03 00:52:06,card1,51.0,62.0,68.0,0,34.0,0
2026-07-03 00:52:36,card0,61.0,74.0,77.0,3126,120.0,100
2026-07-03 00:52:36,card1,51.0,66.0,67.0,3072,105.0,100
2026-07-03 00:53:06,card0,62.0,76.0,78.0,2972,309.0,100
2026-07-03 00:53:06,card1,49.0,66.0,65.0,2941,299.0,100
2026-07-03 00:53:36,card0,68.0,85.0,85.0,2929,326.0,100
2026-07-03 00:53:36,card1,53.0,74.0,70.0,2935,363.0,100
2026-07-03 00:54:06,card0,66.0,83.0,85.0,2700,373.0,100
2026-07-03 00:54:06,card1,53.0,75.0,70.0,2963,297.0,100
2026-07-03 00:54:36,card0,66.0,82.0,84.0,2943,153.0,100
2026-07-03 00:54:36,card1,55.0,76.0,72.0,2929,310.0,100
2026-07-03 00:55:06,card0,66.0,83.0,85.0,2983,325.0,100
2026-07-03 00:55:06,card1,56.0,77.0,72.0,2954,320.0,100
2026-07-03 00:55:36,card0,66.0,83.0,85.0,2967,325.0,100
2026-07-03 00:55:36,card1,57.0,78.0,73.0,2888,296.0,100
2026-07-03 00:56:06,card0,66.0,83.0,85.0,2951,329.0,100
2026-07-03 00:56:06,card1,57.0,78.0,74.0,2851,303.0,100
2026-07-03 00:56:36,card0,67.0,84.0,86.0,2849,278.0,100
2026-07-03 00:56:36,card1,58.0,79.0,74.0,2833,333.0,100
2026-07-03 00:57:07,card0,67.0,84.0,86.0,2962,289.0,100
2026-07-03 00:57:07,card1,58.0,79.0,74.0,2833,331.0,100
2026-07-03 00:57:37,card0,67.0,84.0,86.0,2924,314.0,100
2026-07-03 00:57:37,card1,59.0,79.0,74.0,2728,285.0,100
2026-07-03 00:58:07,card0,67.0,85.0,86.0,2838,308.0,100
2026-07-03 00:58:07,card1,59.0,80.0,75.0,2741,287.0,100
2026-07-03 00:58:37,card0,68.0,85.0,86.0,2870,271.0,100
2026-07-03 00:58:37,card1,59.0,80.0,76.0,2768,295.0,100
2026-07-03 00:59:07,card0,68.0,85.0,86.0,2789,295.0,100
2026-07-03 00:59:07,card1,60.0,80.0,76.0,2734,298.0,100
2026-07-03 00:59:37,card0,68.0,85.0,86.0,3117,190.0,100
2026-07-03 00:59:37,card1,60.0,80.0,76.0,3061,179.0,100
2026-07-03 01:00:07,card0,68.0,85.0,86.0,2827,322.0,100
2026-07-03 01:00:07,card1,60.0,80.0,76.0,2700,307.0,100
2026-07-03 01:00:38,card0,68.0,85.0,86.0,3120,169.0,100
2026-07-03 01:00:38,card1,60.0,80.0,76.0,3058,159.0,100
2026-07-03 01:01:08,card0,68.0,85.0,86.0,2764,343.0,100
2026-07-03 01:01:08,card1,59.0,80.0,76.0,2765,315.0,100
2026-07-03 01:01:38,card0,68.0,85.0,86.0,2844,327.0,100
2026-07-03 01:01:38,card1,59.0,80.0,76.0,2688,302.0,100
2026-07-03 01:02:08,card0,68.0,85.0,86.0,3060,344.0,100
2026-07-03 01:02:08,card1,59.0,80.0,76.0,2827,320.0,100
2026-07-03 01:02:38,card0,68.0,85.0,86.0,2824,322.0,100
2026-07-03 01:02:38,card1,59.0,80.0,76.0,2715,309.0,100
2026-07-03 01:03:08,card0,68.0,85.0,86.0,2988,289.0,100
2026-07-03 01:03:08,card1,59.0,80.0,76.0,2864,313.0,100
2026-07-03 01:03:38,card0,68.0,85.0,87.0,2944,316.0,100
2026-07-03 01:03:38,card1,59.0,80.0,76.0,2892,306.0,100
2026-07-03 01:04:08,card0,68.0,85.0,86.0,2971,382.0,100
2026-07-03 01:04:08,card1,59.0,80.0,76.0,2912,302.0,100
2026-07-03 01:04:39,card0,68.0,85.0,86.0,2881,323.0,100
2026-07-03 01:04:39,card1,60.0,80.0,76.0,2850,352.0,100
2026-07-03 01:05:09,card0,68.0,85.0,86.0,2819,320.0,100
2026-07-03 01:05:09,card1,59.0,80.0,76.0,2835,300.0,100
2026-07-03 01:05:39,card0,68.0,85.0,86.0,2841,323.0,100
2026-07-03 01:05:39,card1,59.0,80.0,75.0,2708,305.0,100
2026-07-03 01:06:09,card0,68.0,85.0,86.0,2799,320.0,100
2026-07-03 01:06:09,card1,59.0,80.0,76.0,2764,329.0,100
2026-07-03 01:06:39,card0,68.0,85.0,87.0,2831,328.0,100
2026-07-03 01:06:39,card1,60.0,80.0,76.0,2752,311.0,100
2026-07-03 01:07:09,card0,68.0,85.0,87.0,2857,326.0,100
2026-07-03 01:07:09,card1,60.0,80.0,76.0,2775,306.0,100
2026-07-03 01:07:39,card0,68.0,85.0,86.0,2962,354.0,100
2026-07-03 01:07:39,card1,59.0,80.0,76.0,3061,165.0,100
2026-07-03 01:08:09,card0,68.0,85.0,86.0,3018,318.0,100
2026-07-03 01:08:09,card1,59.0,80.0,76.0,2893,236.0,100
2026-07-03 01:08:40,card0,68.0,85.0,86.0,3119,189.0,100
2026-07-03 01:08:40,card1,59.0,80.0,76.0,3062,173.0,100
2026-07-03 01:09:10,card0,68.0,85.0,86.0,3117,170.0,100
2026-07-03 01:09:10,card1,59.0,80.0,76.0,3063,168.0,100
2026-07-03 01:09:40,card0,68.0,85.0,86.0,2839,309.0,100
2026-07-03 01:09:40,card1,59.0,80.0,76.0,2799,291.0,100
2026-07-03 01:10:10,card0,68.0,85.0,86.0,2955,312.0,100
2026-07-03 01:10:10,card1,59.0,80.0,76.0,2879,340.0,100
2026-07-03 01:10:40,card0,68.0,85.0,86.0,2972,296.0,100
2026-07-03 01:10:40,card1,59.0,80.0,76.0,2939,296.0,100
2026-07-03 01:11:10,card0,68.0,85.0,86.0,2807,322.0,100
2026-07-03 01:11:10,card1,59.0,80.0,76.0,2763,285.0,100
2026-07-03 01:11:40,card0,68.0,85.0,86.0,2958,286.0,100
2026-07-03 01:11:40,card1,60.0,80.0,76.0,2879,316.0,100
2026-07-03 01:12:10,card0,68.0,85.0,86.0,2930,284.0,100
2026-07-03 01:12:10,card1,59.0,80.0,76.0,2844,287.0,100
2026-07-03 01:12:40,card0,68.0,84.0,86.0,2941,342.0,100
2026-07-03 01:12:40,card1,59.0,80.0,76.0,2868,293.0,100
2026-07-03 01:13:11,card0,68.0,85.0,86.0,2967,389.0,100
2026-07-03 01:13:11,card1,59.0,80.0,75.0,2876,317.0,100
2026-07-03 01:13:41,card0,68.0,85.0,86.0,2943,251.0,100
2026-07-03 01:13:41,card1,59.0,80.0,75.0,2944,337.0,100
2026-07-03 01:14:11,card0,68.0,85.0,86.0,2977,292.0,100
2026-07-03 01:14:11,card1,59.0,80.0,75.0,2900,324.0,100
2026-07-03 01:14:41,card0,68.0,85.0,86.0,3000,350.0,100
2026-07-03 01:14:41,card1,59.0,80.0,76.0,2944,308.0,100
2026-07-03 01:15:11,card0,68.0,84.0,86.0,2986,309.0,100
2026-07-03 01:15:11,card1,59.0,80.0,75.0,2859,287.0,100
2026-07-03 01:15:41,card0,68.0,85.0,86.0,3120,168.0,100
2026-07-03 01:15:41,card1,59.0,80.0,76.0,3058,158.0,100
2026-07-03 01:16:11,card0,68.0,85.0,86.0,2968,319.0,100
2026-07-03 01:16:11,card1,59.0,80.0,76.0,2961,304.0,100
2026-07-03 01:16:41,card0,68.0,85.0,87.0,2779,321.0,100
2026-07-03 01:16:41,card1,60.0,80.0,76.0,2728,282.0,100
2026-07-03 01:17:11,card0,68.0,85.0,87.0,2960,298.0,100
2026-07-03 01:17:11,card1,60.0,80.0,76.0,2923,338.0,100
2026-07-03 01:17:42,card0,68.0,85.0,87.0,2967,333.0,100
2026-07-03 01:17:42,card1,59.0,80.0,76.0,2873,297.0,100
2026-07-03 01:18:12,card0,68.0,85.0,87.0,2871,335.0,100
2026-07-03 01:18:12,card1,59.0,80.0,76.0,2748,309.0,100
2026-07-03 01:18:42,card0,68.0,85.0,86.0,2964,387.0,100
2026-07-03 01:18:42,card1,59.0,80.0,76.0,2967,308.0,100
2026-07-03 01:19:12,card0,68.0,85.0,86.0,2846,317.0,100
2026-07-03 01:19:12,card1,59.0,80.0,76.0,2717,292.0,100
2026-07-03 01:19:42,card0,68.0,85.0,86.0,2766,301.0,100
2026-07-03 01:19:42,card1,59.0,80.0,76.0,2749,306.0,100
2026-07-03 01:20:12,card0,68.0,85.0,86.0,2902,192.0,100
