utc	epoch	pid	etime_s	rss_gib	arena_class_gib	arena_class_maps	threads
2026-09-25 08:07:41	48	1098275	60475	5.02	3.89	331	168
2026-09-25 08:07:41	48	1098459	60472	6.05	4.91	377	168
2026-09-25 08:28:42	49	1097148	61750	4.81	3.77	369	168
2026-09-25 08:28:42	49	1097262	61749	4.94	3.79	341	168
2026-09-25 08:28:42	49	1097442	61746	5.22	4.09	364	168
2026-09-25 08:28:42	49	1097667	61744	5.30	4.14	362	168
2026-09-25 08:28:42	49	1097888	61741	4.95	3.78	332	168
2026-09-25 08:28:43	49	1098094	61739	4.89	3.85	345	168
2026-09-25 08:28:43	49	1098275	61736	4.96	3.85	331	168
2026-09-25 08:28:43	49	1098459	61733	6.34	5.21	381	168
2026-09-25 08:50:15	50	1097148	63044	4.93	3.79	371	168
2026-09-25 08:50:15	50	1097262	63042	4.95	3.80	342	168
2026-09-25 08:50:16	50	1097442	63040	5.07	3.95	341	168
2026-09-25 08:50:16	50	1097667	63037	5.13	3.98	341	168
2026-09-25 08:50:16	50	1097888	63035	5.01	3.82	332	168
2026-09-25 08:50:16	50	1098094	63032	4.90	3.86	342	168
2026-09-25 08:50:16	50	1098275	63029	4.95	3.87	333	168
2026-09-25 08:50:16	50	1098459	63027	6.46	5.35	386	168
2026-09-25 09:11:17	51	1097148	64305	4.95	3.82	369	168
2026-09-25 09:11:17	51	1097262	64304	5.00	3.85	342	168
2026-09-25 09:11:17	51	1097442	64301	5.02	3.89	336	168
2026-09-25 09:11:17	51	1097667	64298	5.03	3.90	335	168
2026-09-25 09:11:17	51	1097888	64296	5.02	3.84	333	168
