utc	epoch	pid	etime_s	rss_gib	arena_class_gib	arena_class_maps	threads
2026-09-23 22:15:42	24	678691	18955	5.62	4.47	364	168
2026-09-23 22:15:42	24	678881	18951	5.63	4.49	365	168
2026-09-23 22:15:42	24	679084	18948	5.34	4.27	369	168
2026-09-23 22:15:42	24	679268	18944	5.53	4.40	371	168
2026-09-23 22:15:42	24	679446	18941	5.47	4.39	369	168
2026-09-23 22:15:42	24	679641	18937	5.67	4.39	364	168
2026-09-23 22:28:43	25	678359	19742	5.37	4.25	404	168
2026-09-23 22:28:43	25	678489	19740	5.70	4.44	365	168
2026-09-23 22:28:43	25	678691	19736	5.73	4.43	363	168
2026-09-23 22:28:43	25	678881	19733	5.65	4.47	364	168
2026-09-23 22:28:43	25	679084	19729	5.41	4.33	368	168
2026-09-23 22:28:44	25	679268	19726	5.53	4.40	370	168
2026-09-23 22:28:44	25	679446	19722	5.47	4.38	367	168
2026-09-23 22:28:44	25	679641	19719	5.60	4.47	364	168
2026-09-23 22:41:44	26	678359	20524	5.36	4.23	403	168
2026-09-23 22:41:45	26	678489	20521	5.58	4.45	365	168
2026-09-23 22:41:45	26	678691	20518	5.47	4.34	364	168
2026-09-23 22:41:45	26	678881	20514	5.75	4.42	364	168
2026-09-23 22:41:45	26	679084	20511	5.56	4.34	368	168
2026-09-23 22:41:45	26	679268	20507	5.55	4.43	370	168
2026-09-23 22:41:45	26	679446	20504	5.48	4.39	367	168
2026-09-23 22:41:45	26	679641	20500	5.64	4.50	364	168
2026-09-23 22:55:16	27	678359	21335	5.40	4.27	402	168
2026-09-23 22:55:16	27	678489	21333	5.58	4.45	364	168
2026-09-23 22:55:16	27	678691	21329	5.46	4.34	364	168
2026-09-23 22:55:16	27	678881	21326	5.63	4.46	364	168
2026-09-23 22:55:17	27	679084	21322	5.42	4.38	368	168
2026-09-23 22:55:17	27	679268	21319	5.59	4.48	370	168
2026-09-23 22:55:17	27	679446	21315	5.48	4.38	367	168
2026-09-23 22:55:17	27	679641	21312	5.61	4.48	363	168
2026-09-23 23:08:48	28	678359	22147	5.46	4.32	401	168
2026-09-23 23:08:48	28	678489	22144	5.55	4.39	364	168
2026-09-23 23:08:48	28	678691	22141	5.58	4.45	364	168
2026-09-23 23:08:48	28	678881	22137	5.60	4.41	364	168
2026-09-23 23:08:48	28	679084	22134	5.42	4.37	368	168
2026-09-23 23:08:48	28	679268	22130	5.61	4.49	368	168
2026-09-23 23:08:49	28	679446	22127	5.46	4.35	367	168
2026-09-23 23:08:49	28	679641	22124	5.64	4.51	362	168
2026-09-23 23:21:49	29	678359	22929	5.44	4.30	400	168
2026-09-23 23:21:49	29	678489	22926	5.58	4.42	364	168
2026-09-23 23:21:50	29	678691	22923	5.59	4.47	364	168
2026-09-23 23:21:50	29	678881	22919	5.65	4.46	364	168
2026-09-23 23:21:50	29	679084	22916	5.45	4.39	367	168
2026-09-23 23:21:50	29	679268	22912	5.62	4.49	368	168
2026-09-23 23:21:50	29	679446	22909	5.61	4.36	366	168
2026-09-23 23:21:50	29	679641	22905	5.63	4.49	362	168
2026-09-23 23:35:21	30	678359	23740	5.43	4.28	400	168
2026-09-23 23:35:21	30	678489	23738	5.51	4.36	364	168
2026-09-23 23:35:21	30	678691	23734	5.50	4.39	364	168
2026-09-23 23:35:21	30	678881	23731	5.68	4.48	364	168
2026-09-23 23:35:22	30	679084	23727	5.44	4.39	367	168
2026-09-23 23:35:22	30	679268	23724	5.61	4.48	368	168
2026-09-23 23:35:22	30	679446	23720	5.43	4.35	367	168
2026-09-23 23:35:22	30	679641	23717	5.90	4.48	362	168
2026-09-23 23:48:23	31	678359	24522	5.46	4.32	399	168
2026-09-23 23:48:23	31	678489	24519	5.63	4.48	364	168
2026-09-23 23:48:23	31	678691	24516	5.51	4.41	364	168
2026-09-23 23:48:23	31	678881	24512	5.63	4.45	364	168
2026-09-23 23:48:23	31	679084	24509	5.42	4.36	367	168
2026-09-23 23:48:23	31	679268	24505	5.63	4.50	368	168
2026-09-23 23:48:23	31	679446	24502	5.40	4.30	366	168
2026-09-23 23:48:24	31	679641	24498	5.64	4.50	362	168
2026-09-24 00:01:24	32	678359	25304	5.58	4.29	399	168
2026-09-24 00:01:24	32	678489	25301	5.60	4.46	364	168
2026-09-24 00:01:24	32	678691	25297	5.79	4.46	364	168
2026-09-24 00:01:25	32	678881	25294	5.89	4.53	363	168
2026-09-24 00:01:25	32	679084	25290	5.55	4.46	367	168
2026-09-24 00:01:25	32	679268	25287	5.66	4.54	367	168
2026-09-24 00:01:25	32	679446	25283	5.50	4.39	366	168
2026-09-24 00:01:25	32	679641	25280	5.70	4.53	362	168
2026-09-24 00:14:56	33	678359	26115	5.46	4.32	399	168
2026-09-24 00:14:56	33	678489	26112	5.58	4.43	364	168
2026-09-24 00:14:56	33	678691	26109	5.53	4.43	364	168
2026-09-24 00:14:56	33	678881	26105	5.66	4.46	364	168
2026-09-24 00:14:56	33	679084	26102	5.66	4.41	367	168
2026-09-24 00:14:56	33	679268	26098	5.59	4.47	366	168
2026-09-24 00:14:57	33	679446	26095	5.51	4.40	366	168
2026-09-24 00:14:57	33	679641	26092	5.67	4.51	362	168
2026-09-24 00:27:57	34	678359	26897	5.47	4.33	397	168
2026-09-24 00:27:57	34	678489	26894	5.61	4.46	364	168
2026-09-24 00:27:58	34	678691	26891	5.50	4.40	364	168
2026-09-24 00:27:58	34	678881	26887	5.73	4.53	364	168
2026-09-24 00:27:58	34	679084	26884	5.71	4.60	367	168
2026-09-24 00:27:58	34	679268	26880	5.73	4.60	366	168
2026-09-24 00:27:58	34	679446	26877	5.48	4.37	366	168
2026-09-24 00:27:58	34	679641	26873	6.04	4.59	362	168
2026-09-24 00:41:29	35	678359	27708	5.46	4.32	397	168
2026-09-24 00:41:29	35	678489	27706	5.61	4.48	364	168
2026-09-24 00:41:29	35	678691	27702	5.52	4.43	364	168
2026-09-24 00:41:29	35	678881	27699	5.71	4.51	363	168
2026-09-24 00:41:29	35	679084	27695	5.60	4.49	367	168
2026-09-24 00:41:30	35	679268	27692	5.70	4.55	366	168
2026-09-24 00:41:30	35	679446	27688	5.46	4.35	366	168
2026-09-24 00:41:30	35	679641	27685	5.72	4.55	362	168
2026-09-24 00:54:30	36	678359	28490	5.46	4.34	396	168
2026-09-24 00:54:31	36	678489	28487	5.54	4.41	364	168
2026-09-24 00:54:31	36	678691	28484	5.57	4.47	364	168
2026-09-24 00:54:31	36	678881	28480	5.71	4.51	363	168
2026-09-24 00:54:31	36	679084	28477	5.61	4.50	366	168
2026-09-24 00:54:31	36	679268	28473	5.98	4.55	366	168
2026-09-24 00:54:31	36	679446	28470	5.61	4.36	365	168
2026-09-24 00:54:32	36	679641	28466	5.87	4.60	362	168
2026-09-24 01:08:02	37	678359	29302	5.69	4.38	396	168
2026-09-24 01:08:02	37	678489	29299	5.70	4.43	364	168
2026-09-24 01:08:02	37	678691	29295	5.69	4.52	363	168
2026-09-24 01:08:03	37	678881	29292	5.73	4.55	363	168
2026-09-24 01:08:03	37	679084	29289	5.67	4.56	365	168
2026-09-24 01:08:03	37	679268	29285	5.66	4.52	366	168
2026-09-24 01:08:03	37	679446	29282	5.48	4.37	365	168
2026-09-24 01:08:03	37	679641	29278	5.76	4.60	362	168
2026-09-24 01:21:04	38	678359	30083	5.62	4.32	395	168
2026-09-24 01:21:04	38	678489	30081	5.67	4.54	364	168
2026-09-24 01:21:04	38	678691	30077	5.64	4.55	364	168
2026-09-24 01:21:04	38	678881	30074	5.83	4.63	363	168
2026-09-24 01:21:04	38	679084	30070	5.67	4.57	365	168
2026-09-24 01:21:04	38	679268	30067	5.65	4.51	366	168
2026-09-24 01:21:05	38	679446	30063	5.46	4.35	365	168
2026-09-24 01:21:05	38	679641	30060	5.80	4.64	362	168
2026-09-24 01:34:35	39	678359	30895	5.67	4.36	395	168
2026-09-24 01:34:35	39	678489	30892	5.69	4.53	363	168
2026-09-24 01:34:36	39	678691	30889	5.67	4.57	364	168
2026-09-24 01:34:36	39	678881	30885	5.80	4.60	363	168
2026-09-24 01:34:36	39	679084	30882	5.69	4.58	365	168
2026-09-24 01:34:36	39	679268	30878	5.67	4.53	366	168
2026-09-24 01:34:36	39	679446	30875	5.52	4.41	365	168
2026-09-24 01:34:37	39	679641	30871	5.82	4.66	362	168
2026-09-24 01:47:37	40	678359	31677	5.70	4.39	395	168
2026-09-24 01:47:37	40	678489	31674	5.68	4.54	364	168
2026-09-24 01:47:37	40	678691	31670	5.64	4.53	364	168
2026-09-24 01:47:37	40	678881	31667	5.78	4.58	363	168
2026-09-24 01:47:38	40	679084	31663	5.74	4.65	365	168
2026-09-24 01:47:38	40	679268	31660	5.69	4.56	366	168
2026-09-24 01:47:38	40	679446	31656	5.57	4.46	365	168
2026-09-24 01:47:38	40	679641	31653	5.81	4.64	362	168
2026-09-24 02:01:09	41	678359	32488	5.81	4.38	396	168
2026-09-24 02:01:09	41	678489	32486	5.80	4.54	364	168
2026-09-24 02:01:09	41	678691	32482	5.80	4.54	362	168
